시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
서울,성북구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,성북구,의료,남자,65-69세,1,0,0,0,0,0,0,0,0,0
서울,성북구,의료,남자,70-74세,1,0,1,0,0,0,0,0,0,0
서울,성북구,의료,남자,75-79세,2,0,0,1,1,0,0,0,0,0
서울,성북구,의료,남자,80-84세,4,0,1,0,0,0,0,0,0,1
서울,성북구,의료,남자,85세이상,9,1,0,2,1,1,0,0,0,0
서울,성북구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,성북구,의료,여자,65-69세,1,0,0,0,0,0,0,0,0,0
서울,성북구,의료,여자,70-74세,1,0,0,1,0,0,0,0,0,0
서울,성북구,의료,여자,75-79세,4,0,0,1,2,1,0,0,0,0
서울,성북구,의료,여자,80-84세,14,0,0,4,3,0,0,1,0,1
서울,성북구,의료,여자,85세이상,25,2,3,5,5,0,1,1,0,0
서울,성북구,감경,남자,65세미만,49,8,6,14,11,5,0,1,1,0
서울,성북구,감경,남자,65-69세,54,4,7,16,22,4,0,0,0,0
서울,성북구,감경,남자,70-74세,88,3,9,28,36,5,1,0,1,0
서울,성북구,감경,남자,75-79세,132,7,11,40,49,18,1,1,0,0
서울,성북구,감경,남자,80-84세,137,7,9,50,39,21,3,2,0,0
서울,성북구,감경,남자,85세이상,169,7,19,48,67,19,4,0,1,0
서울,성북구,감경,여자,65세미만,23,3,4,3,7,1,0,1,1,0
서울,성북구,감경,여자,65-69세,49,3,5,15,22,0,1,1,0,0
서울,성북구,감경,여자,70-74세,122,7,11,31,52,7,2,3,0,0
서울,성북구,감경,여자,75-79세,286,23,31,79,98,22,2,5,3,1
서울,성북구,감경,여자,80-84세,496,21,56,125,202,55,8,6,2,0
서울,성북구,감경,여자,85세이상,686,50,92,216,261,44,4,3,0,0
서울,강북구,일반,남자,65세미만,79,5,1,11,5,0,0,19,9,4
서울,강북구,일반,남자,65-69세,121,3,7,22,20,2,1,21,5,12
서울,강북구,일반,남자,70-74세,168,3,9,28,41,7,6,23,6,2
서울,강북구,일반,남자,75-79세,250,9,14,49,61,14,9,24,16,4
서울,강북구,일반,남자,80-84세,333,8,15,65,103,24,14,25,15,6
서울,강북구,일반,남자,85세이상,348,10,25,67,117,32,9,17,17,4
서울,강북구,일반,여자,65세미만,50,4,2,5,8,2,3,8,2,3
서울,강북구,일반,여자,65-69세,160,4,9,15,22,3,1,24,15,7
서울,강북구,일반,여자,70-74세,277,5,17,33,53,8,7,33,25,4
서울,강북구,일반,여자,75-79세,498,12,25,71,139,40,18,60,31,10
서울,강북구,일반,여자,80-84세,784,28,54,125,253,76,35,61,30,11
서울,강북구,일반,여자,85세이상,786,28,66,208,263,59,13,43,17,3
서울,강북구,기초,남자,65세미만,122,8,8,18,23,4,5,18,7,9
서울,강북구,기초,남자,65-69세,152,4,5,21,36,5,2,20,15,9
서울,강북구,기초,남자,70-74세,97,2,7,13,30,2,1,8,7,6
서울,강북구,기초,남자,75-79세,105,4,5,10,26,8,2,15,10,3
서울,강북구,기초,남자,80-84세,96,1,4,20,19,9,5,9,7,3
서울,강북구,기초,남자,85세이상,57,2,3,9,20,6,3,1,4,0
서울,강북구,기초,여자,65세미만,55,2,5,5,12,1,2,11,3,3
서울,강북구,기초,여자,65-69세,87,1,2,15,26,6,1,10,6,4
서울,강북구,기초,여자,70-74세,149,4,9,17,48,6,2,15,15,3
서울,강북구,기초,여자,75-79세,218,6,7,21,72,16,8,27,16,4
서울,강북구,기초,여자,80-84세,311,6,19,50,118,24,9,12,11,4
서울,강북구,기초,여자,85세이상,364,17,24,82,136,20,6,12,8,1
서울,강북구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,강북구,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,강북구,의료,남자,70-74세,2,0,0,0,0,0,0,0,0,0
서울,강북구,의료,남자,75-79세,3,0,0,1,1,1,0,0,0,0
서울,강북구,의료,남자,80-84세,5,0,0,1,1,0,0,1,0,0
서울,강북구,의료,남자,85세이상,6,0,0,0,1,1,0,1,0,0
서울,강북구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,강북구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,강북구,의료,여자,70-74세,1,0,0,0,1,0,0,0,0,0
서울,강북구,의료,여자,75-79세,7,0,0,1,0,1,1,0,2,0
서울,강북구,의료,여자,80-84세,12,1,0,2,4,0,0,0,1,0
서울,강북구,의료,여자,85세이상,28,0,3,4,9,2,0,0,1,0
서울,강북구,감경,남자,65세미만,40,4,9,12,6,0,0,3,0,2
서울,강북구,감경,남자,65-69세,71,5,8,23,24,5,1,1,1,0
서울,강북구,감경,남자,70-74세,86,7,6,27,34,9,1,0,0,0
서울,강북구,감경,남자,75-79세,136,8,9,34,53,25,4,1,1,0
서울,강북구,감경,남자,80-84세,147,4,15,37,63,18,3,2,1,0
서울,강북구,감경,남자,85세이상,128,2,13,39,48,15,5,0,0,1
서울,강북구,감경,여자,65세미만,34,5,2,13,7,1,1,0,1,0
서울,강북구,감경,여자,65-69세,64,3,4,20,28,5,2,0,0,1
서울,강북구,감경,여자,70-74세,143,8,9,29,68,12,6,3,1,1
서울,강북구,감경,여자,75-79세,285,20,17,71,113,35,10,2,3,3
서울,강북구,감경,여자,80-84세,421,14,38,106,184,49,13,2,0,0
서울,강북구,감경,여자,85세이상,590,31,70,194,225,42,11,2,4,0
서울,도봉구,일반,남자,65세미만,71,3,4,8,13,3,0,12,6,5
서울,도봉구,일반,남자,65-69세,130,5,6,21,30,6,4,19,8,3
서울,도봉구,일반,남자,70-74세,170,8,8,30,42,5,4,22,10,1
서울,도봉구,일반,남자,75-79세,266,6,18,46,75,20,8,23,8,4
서울,도봉구,일반,남자,80-84세,380,16,28,61,130,44,10,24,16,1
서울,도봉구,일반,남자,85세이상,379,9,12,68,136,42,6,26,10,6
서울,도봉구,일반,여자,65세미만,56,4,7,6,8,3,2,6,6,5
서울,도봉구,일반,여자,65-69세,158,8,6,22,24,5,4,25,7,3
서울,도봉구,일반,여자,70-74세,290,13,12,35,55,9,8,32,19,9
서울,도봉구,일반,여자,75-79세,523,18,24,67,135,34,19,55,20,15
서울,도봉구,일반,여자,80-84세,867,32,56,157,285,69,30,60,30,6
서울,도봉구,일반,여자,85세이상,1116,60,122,248,396,86,25,56,12,5
서울,도봉구,기초,남자,65세미만,86,5,3,13,18,7,3,6,6,2
서울,도봉구,기초,남자,65-69세,87,4,6,16,23,5,2,7,5,2
서울,도봉구,기초,남자,70-74세,80,2,5,9,26,7,2,6,4,2
서울,도봉구,기초,남자,75-79세,76,2,3,9,20,9,2,7,2,3
서울,도봉구,기초,남자,80-84세,71,1,5,14,23,5,2,3,2,1
서울,도봉구,기초,남자,85세이상,54,1,1,14,14,7,0,5,2,0
서울,도봉구,기초,여자,65세미만,47,10,3,8,10,2,1,1,2,0
서울,도봉구,기초,여자,65-69세,77,1,4,11,22,3,2,10,6,4
서울,도봉구,기초,여자,70-74세,90,9,5,18,22,5,1,6,3,4
서울,도봉구,기초,여자,75-79세,166,6,6,23,52,12,2,13,16,4
서울,도봉구,기초,여자,80-84세,233,10,26,42,88,11,4,11,5,1
서울,도봉구,기초,여자,85세이상,315,25,42,67,95,21,3,4,8,1
서울,도봉구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,도봉구,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,도봉구,의료,남자,70-74세,1,0,0,0,0,0,0,0,0,0
서울,도봉구,의료,남자,75-79세,0,0,0,0,0,0,0,0,0,0
서울,도봉구,의료,남자,80-84세,3,0,0,2,1,0,0,0,0,0
서울,도봉구,의료,남자,85세이상,11,0,0,2,4,0,0,0,0,1
서울,도봉구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,도봉구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,도봉구,의료,여자,70-74세,1,0,0,0,0,1,0,0,0,0
서울,도봉구,의료,여자,75-79세,7,0,2,1,2,0,0,0,1,0
서울,도봉구,의료,여자,80-84세,17,0,0,4,4,0,0,0,2,0
서울,도봉구,의료,여자,85세이상,33,5,3,6,8,1,0,1,1,0
서울,도봉구,감경,남자,65세미만,31,0,3,8,8,2,0,3,1,0
서울,도봉구,감경,남자,65-69세,63,2,4,18,25,7,0,2,0,0
서울,도봉구,감경,남자,70-74세,98,4,4,31,44,8,2,0,1,1
서울,도봉구,감경,남자,75-79세,127,5,5,33,59,13,5,1,1,0
서울,도봉구,감경,남자,80-84세,157,5,12,40,51,35,8,1,0,1
서울,도봉구,감경,남자,85세이상,158,1,19,44,67,18,2,2,1,1
서울,도봉구,감경,여자,65세미만,33,5,3,5,9,1,1,1,0,0
서울,도봉구,감경,여자,65-69세,55,11,7,14,11,6,1,1,0,0
서울,도봉구,감경,여자,70-74세,104,6,8,27,42,10,2,0,3,0
서울,도봉구,감경,여자,75-79세,263,19,22,69,85,32,13,4,5,1
서울,도봉구,감경,여자,80-84세,468,18,40,121,200,54,13,4,3,1
서울,도봉구,감경,여자,85세이상,748,57,121,238,263,45,10,2,3,0
서울,노원구,일반,남자,65세미만,106,5,1,13,10,9,0,22,3,10
서울,노원구,일반,남자,65-69세,154,9,4,33,38,3,1,9,8,6
서울,노원구,일반,남자,70-74세,235,11,14,42,66,14,2,16,6,9
서울,노원구,일반,남자,75-79세,320,8,20,63,90,28,7,22,8,5
서울,노원구,일반,남자,80-84세,432,9,18,68,140,62,18,24,19,2
서울,노원구,일반,남자,85세이상,447,12,19,105,162,55,7,14,9,7
서울,노원구,일반,여자,65세미만,86,9,1,10,16,3,2,15,9,3
서울,노원구,일반,여자,65-69세,216,6,9,39,39,4,1,25,17,3
서울,노원구,일반,여자,70-74세,373,9,19,65,81,26,8,38,16,1
서울,노원구,일반,여자,75-79세,672,26,31,95,172,63,21,71,23,11
서울,노원구,일반,여자,80-84세,1105,41,63,162,387,147,29,77,34,12
서울,노원구,일반,여자,85세이상,1468,58,98,280,573,152,22,68,28,7
서울,노원구,기초,남자,65세미만,184,11,13,22,56,11,2,21,14,14
서울,노원구,기초,남자,65-69세,219,8,7,31,60,13,1,28,27,6
서울,노원구,기초,남자,70-74세,167,3,4,17,64,10,3,15,17,5
서울,노원구,기초,남자,75-79세,167,3,3,23,56,24,5,12,12,5
서울,노원구,기초,남자,80-84세,159,2,4,18,51,21,7,19,4,2
서울,노원구,기초,남자,85세이상,107,3,4,18,39,13,1,1,5,4
서울,노원구,기초,여자,65세미만,128,5,7,19,29,13,1,15,13,12
서울,노원구,기초,여자,65-69세,217,7,6,25,63,9,4,33,22,11
서울,노원구,기초,여자,70-74세,224,6,5,30,68,19,4,19,15,10
서울,노원구,기초,여자,75-79세,403,11,10,58,157,36,9,25,18,7
서울,노원구,기초,여자,80-84세,499,11,25,78,196,49,14,28,8,3
서울,노원구,기초,여자,85세이상,623,33,29,135,234,68,9,16,8,6
서울,노원구,의료,남자,65세미만,1,0,0,0,0,0,0,0,1,0
서울,노원구,의료,남자,65-69세,2,0,0,0,0,0,0,0,0,1
서울,노원구,의료,남자,70-74세,4,0,0,1,1,0,0,1,0,0
서울,노원구,의료,남자,75-79세,10,0,0,2,4,1,0,0,0,0
서울,노원구,의료,남자,80-84세,7,0,1,2,1,0,0,0,0,1
서울,노원구,의료,남자,85세이상,9,0,1,1,5,1,0,1,0,0
서울,노원구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,노원구,의료,여자,65-69세,2,0,0,0,2,0,0,0,0,0
서울,노원구,의료,여자,70-74세,11,0,0,0,5,1,0,0,2,0
서울,노원구,의료,여자,75-79세,12,1,0,0,3,0,0,0,2,0
서울,노원구,의료,여자,80-84세,30,0,2,2,10,2,1,1,1,0
서울,노원구,의료,여자,85세이상,46,2,2,10,16,2,1,1,1,1
서울,노원구,감경,남자,65세미만,53,6,5,13,14,4,2,4,0,0
서울,노원구,감경,남자,65-69세,88,6,5,18,40,5,1,5,0,0
서울,노원구,감경,남자,70-74세,111,3,11,25,45,15,4,1,0,1
서울,노원구,감경,남자,75-79세,123,3,11,31,56,16,0,2,0,0
서울,노원구,감경,남자,80-84세,192,7,16,39,85,34,6,0,1,0
서울,노원구,감경,남자,85세이상,189,5,9,46,92,27,6,0,1,1
서울,노원구,감경,여자,65세미만,39,5,6,9,11,3,1,0,0,0
서울,노원구,감경,여자,65-69세,96,4,13,22,40,2,4,4,1,1
서울,노원구,감경,여자,70-74세,148,7,13,32,51,22,9,1,1,0
서울,노원구,감경,여자,75-79세,309,14,27,60,122,40,17,6,3,2
서울,노원구,감경,여자,80-84세,573,18,53,123,269,55,22,9,2,0
서울,노원구,감경,여자,85세이상,870,54,84,216,404,75,14,6,3,0
서울,은평구,일반,남자,65세미만,104,8,5,19,17,2,0,13,3,5
서울,은평구,일반,남자,65-69세,155,4,2,33,34,5,0,17,9,5
서울,은평구,일반,남자,70-74세,229,5,11,57,59,12,4,24,7,2
서울,은평구,일반,남자,75-79세,332,12,18,76,106,17,9,19,12,2
서울,은평구,일반,남자,80-84세,527,21,37,113,168,48,10,18,13,2
서울,은평구,일반,남자,85세이상,510,14,42,139,166,36,5,19,9,4
서울,은평구,일반,여자,65세미만,78,5,4,9,12,2,1,14,4,3
서울,은평구,일반,여자,65-69세,212,14,12,29,43,5,1,26,12,2
서울,은평구,일반,여자,70-74세,379,15,15,55,96,22,7,34,18,8
서울,은평구,일반,여자,75-79세,779,27,35,146,225,57,12,53,20,7
서울,은평구,일반,여자,80-84세,1222,41,79,249,422,118,22,58,21,2
서울,은평구,일반,여자,85세이상,1336,59,163,358,429,86,15,39,9,1
서울,은평구,기초,남자,65세미만,102,3,10,19,29,1,0,6,4,5
서울,은평구,기초,남자,65-69세,124,4,4,20,35,4,0,12,7,5
서울,은평구,기초,남자,70-74세,107,4,1,14,32,5,1,9,6,1
서울,은평구,기초,남자,75-79세,110,1,4,18,42,8,0,5,3,0
서울,은평구,기초,남자,80-84세,102,3,5,22,34,7,0,4,5,1
서울,은평구,기초,남자,85세이상,77,1,6,10,31,2,0,1,2,0
서울,은평구,기초,여자,65세미만,47,5,2,7,11,0,2,3,4,2
서울,은평구,기초,여자,65-69세,103,2,5,10,26,7,0,10,6,4
서울,은평구,기초,여자,70-74세,135,4,10,25,42,7,2,7,9,2
서울,은평구,기초,여자,75-79세,224,7,10,43,72,17,3,10,6,1
서울,은평구,기초,여자,80-84세,322,13,23,64,113,19,5,11,9,2
서울,은평구,기초,여자,85세이상,461,15,55,115,140,19,1,8,8,0
서울,은평구,의료,남자,65세미만,1,0,0,0,0,0,0,1,0,0
서울,은평구,의료,남자,65-69세,3,0,0,0,1,0,0,1,0,0
서울,은평구,의료,남자,70-74세,3,0,1,1,0,0,0,0,0,0
서울,은평구,의료,남자,75-79세,3,0,0,2,0,0,0,0,0,0
서울,은평구,의료,남자,80-84세,6,0,0,2,1,0,0,0,0,0
서울,은평구,의료,남자,85세이상,9,0,1,0,1,0,0,0,0,0
서울,은평구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,은평구,의료,여자,65-69세,1,0,1,0,0,0,0,0,0,0
서울,은평구,의료,여자,70-74세,1,0,0,0,1,0,0,0,0,0
서울,은평구,의료,여자,75-79세,9,0,1,0,4,0,0,1,0,0
서울,은평구,의료,여자,80-84세,9,1,1,1,2,1,0,0,0,0
서울,은평구,의료,여자,85세이상,34,1,4,11,13,1,1,0,0,0
서울,은평구,감경,남자,65세미만,49,3,5,18,15,2,0,0,1,0
서울,은평구,감경,남자,65-69세,90,4,4,38,34,6,2,0,0,0
서울,은평구,감경,남자,70-74세,141,8,11,40,57,8,2,1,0,2
서울,은평구,감경,남자,75-79세,151,6,12,39,70,15,3,0,0,0
서울,은평구,감경,남자,80-84세,235,12,19,65,102,27,3,2,0,1
서울,은평구,감경,남자,85세이상,190,7,19,51,92,14,3,0,1,0
서울,은평구,감경,여자,65세미만,52,6,8,12,16,1,4,2,1,0
서울,은평구,감경,여자,65-69세,90,1,8,28,31,8,3,0,2,1
서울,은평구,감경,여자,70-74세,172,7,8,42,76,19,5,2,1,0
서울,은평구,감경,여자,75-79세,313,15,23,70,140,30,9,1,3,2
서울,은평구,감경,여자,80-84세,650,22,54,184,284,58,22,1,3,0
서울,은평구,감경,여자,85세이상,841,47,128,272,315,43,7,2,1,2
서울,서대문구,일반,남자,65세미만,47,2,1,8,10,0,0,5,1,2
서울,서대문구,일반,남자,65-69세,92,9,6,8,26,3,0,6,3,1
서울,서대문구,일반,남자,70-74세,161,8,6,29,47,3,1,8,6,2
서울,서대문구,일반,남자,75-79세,240,9,15,40,71,17,2,18,8,4
서울,서대문구,일반,남자,80-84세,347,10,16,67,131,23,5,12,11,9
서울,서대문구,일반,남자,85세이상,374,5,23,65,161,22,5,15,7,1
서울,서대문구,일반,여자,65세미만,50,3,2,11,12,2,0,4,3,2
서울,서대문구,일반,여자,65-69세,151,4,7,10,32,6,2,15,6,5
서울,서대문구,일반,여자,70-74세,227,13,9,29,55,12,3,11,9,4
서울,서대문구,일반,여자,75-79세,533,12,28,72,156,28,14,39,17,13
서울,서대문구,일반,여자,80-84세,769,25,51,152,273,61,16,36,20,6
서울,서대문구,일반,여자,85세이상,1005,42,99,281,359,49,4,21,14,4
서울,서대문구,기초,남자,65세미만,41,3,1,9,11,1,0,3,4,2
서울,서대문구,기초,남자,65-69세,54,0,4,9,11,3,0,5,4,3
서울,서대문구,기초,남자,70-74세,39,2,1,5,13,1,0,2,2,1
서울,서대문구,기초,남자,75-79세,38,1,0,3,16,1,3,2,5,1
서울,서대문구,기초,남자,80-84세,48,0,1,7,19,3,1,1,0,0
서울,서대문구,기초,남자,85세이상,27,1,1,9,10,0,0,2,0,0
서울,서대문구,기초,여자,65세미만,19,0,1,4,1,2,0,3,0,1
서울,서대문구,기초,여자,65-69세,50,0,1,8,16,1,0,5,5,0
서울,서대문구,기초,여자,70-74세,74,1,2,6,15,6,2,13,5,2
서울,서대문구,기초,여자,75-79세,102,3,4,19,27,5,0,9,5,2
서울,서대문구,기초,여자,80-84세,145,1,5,23,67,8,3,6,6,1
서울,서대문구,기초,여자,85세이상,220,8,19,46,82,8,0,7,3,0
서울,서대문구,의료,남자,65세미만,1,0,0,0,1,0,0,0,0,0
서울,서대문구,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,남자,70-74세,0,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,남자,75-79세,2,1,0,1,0,0,0,0,0,0
서울,서대문구,의료,남자,80-84세,4,0,0,0,3,0,0,0,0,0
서울,서대문구,의료,남자,85세이상,7,0,1,3,1,0,0,0,0,0
서울,서대문구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,서대문구,의료,여자,70-74세,1,0,0,0,1,0,0,0,0,0
서울,서대문구,의료,여자,75-79세,4,1,0,0,1,1,0,0,1,0
서울,서대문구,의료,여자,80-84세,7,0,0,0,3,0,0,0,1,0
서울,서대문구,의료,여자,85세이상,17,1,0,7,4,1,0,0,0,0
서울,서대문구,감경,남자,65세미만,14,1,3,4,2,2,0,0,1,0
서울,서대문구,감경,남자,65-69세,39,3,5,8,14,2,0,1,0,0
서울,서대문구,감경,남자,70-74세,43,5,3,11,19,3,0,0,0,0
서울,서대문구,감경,남자,75-79세,73,3,6,16,36,7,1,0,0,0
서울,서대문구,감경,남자,80-84세,118,1,10,31,57,9,1,1,0,0
서울,서대문구,감경,남자,85세이상,104,1,9,27,55,7,1,0,0,1
서울,서대문구,감경,여자,65세미만,24,3,3,6,8,1,0,0,0,0
서울,서대문구,감경,여자,65-69세,31,4,1,7,10,2,1,1,2,0
서울,서대문구,감경,여자,70-74세,73,3,4,15,34,5,2,1,1,1
서울,서대문구,감경,여자,75-79세,161,4,15,40,71,15,4,0,0,1
서울,서대문구,감경,여자,80-84세,309,10,23,83,150,22,4,7,0,0
서울,서대문구,감경,여자,85세이상,488,21,71,133,217,25,3,3,1,0
서울,마포구,일반,남자,65세미만,47,3,0,9,6,3,0,11,3,3
서울,마포구,일반,남자,65-69세,102,4,6,22,15,3,0,15,8,4
서울,마포구,일반,남자,70-74세,135,8,9,31,36,7,3,11,2,1
서울,마포구,일반,남자,75-79세,223,4,13,60,48,19,8,12,5,4
서울,마포구,일반,남자,80-84세,323,17,23,71,81,40,12,13,10,5
서울,마포구,일반,남자,85세이상,388,11,26,91,121,35,14,22,2,8
서울,마포구,일반,여자,65세미만,50,3,3,6,8,1,1,7,7,5
서울,마포구,일반,여자,65-69세,141,5,6,16,24,7,1,13,6,2
서울,마포구,일반,여자,70-74세,234,10,11,27,48,18,7,30,11,3
서울,마포구,일반,여자,75-79세,475,16,28,87,106,42,23,57,16,5
서울,마포구,일반,여자,80-84세,845,31,53,186,242,81,34,57,27,7
서울,마포구,일반,여자,85세이상,1020,56,112,273,322,68,24,49,18,6
서울,마포구,기초,남자,65세미만,33,2,5,6,4,1,0,6,3,3
서울,마포구,기초,남자,65-69세,56,1,1,8,16,6,0,5,2,5
서울,마포구,기초,남자,70-74세,55,2,1,7,17,6,3,5,3,3
서울,마포구,기초,남자,75-79세,37,0,1,4,9,5,1,0,4,0
서울,마포구,기초,남자,80-84세,48,0,2,10,14,3,3,5,3,1
서울,마포구,기초,남자,85세이상,33,1,2,7,13,0,1,1,2,1
서울,마포구,기초,여자,65세미만,27,2,3,4,7,1,0,3,1,1
서울,마포구,기초,여자,65-69세,49,3,2,10,9,1,4,6,3,3
서울,마포구,기초,여자,70-74세,66,0,2,9,21,1,2,8,4,2
서울,마포구,기초,여자,75-79세,119,2,0,18,43,9,3,10,6,5
서울,마포구,기초,여자,80-84세,127,3,7,26,42,10,4,12,5,2
서울,마포구,기초,여자,85세이상,161,7,12,35,61,15,3,3,3,1
서울,마포구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,마포구,의료,남자,65-69세,1,0,0,0,0,0,0,0,1,0
서울,마포구,의료,남자,70-74세,3,0,0,1,1,1,0,0,0,0
서울,마포구,의료,남자,75-79세,2,0,0,1,0,0,0,0,0,0
서울,마포구,의료,남자,80-84세,5,1,1,0,2,0,0,0,0,0
서울,마포구,의료,남자,85세이상,12,1,1,4,2,1,0,0,0,0
서울,마포구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
서울,마포구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
서울,마포구,의료,여자,70-74세,1,0,0,1,0,0,0,0,0,0
서울,마포구,의료,여자,75-79세,3,0,0,0,0,0,0,0,0,0
서울,마포구,의료,여자,80-84세,6,0,1,0,0,0,0,1,0,0
서울,마포구,의료,여자,85세이상,15,0,4,5,4,0,0,1,0,0
서울,마포구,감경,남자,65세미만,22,4,0,8,3,3,1,1,1,0
서울,마포구,감경,남자,65-69세,30,3,1,9,10,0,1,1,0,1
서울,마포구,감경,남자,70-74세,40,0,5,14,10,7,0,0,0,0
서울,마포구,감경,남자,75-79세,61,4,1,23,21,5,0,0,1,0
서울,마포구,감경,남자,80-84세,82,1,9,26,31,8,3,1,0,0
서울,마포구,감경,남자,85세이상,89,5,6,27,37,11,2,0,0,0
서울,마포구,감경,여자,65세미만,13,3,0,5,2,2,0,1,0,0
서울,마포구,감경,여자,65-69세,44,1,2,10,20,3,1,0,1,0
서울,마포구,감경,여자,70-74세,72,5,6,20,31,2,4,1,0,0
서울,마포구,감경,여자,75-79세,147,10,16,32,57,15,7,3,0,0
서울,마포구,감경,여자,80-84세,268,14,22,70,100,36,12,4,0,0
서울,마포구,감경,여자,85세이상,380,23,48,129,134,27,4,2,0,0
서울,양천구,일반,남자,65세미만,74,5,4,11,14,0,2,10,3,4
서울,양천구,일반,남자,65-69세,157,8,10,33,30,6,0,14,5,5
서울,양천구,일반,남자,70-74세,211,15,9,45,51,13,5,15,3,4
서울,양천구,일반,남자,75-79세,294,6,19,62,84,29,4,15,5,5
서울,양천구,일반,남자,80-84세,378,12,17,63,137,32,10,27,5,4
서울,양천구,일반,남자,85세이상,355,9,18,80,131,24,3,19,11,5
서울,양천구,일반,여자,65세미만,74,2,2,18,10,0,2,10,8,2
